start,end,DOMESTIC_HOT_WATER.CONSUMED_ELECTRICAL_ENERGY,HEATING.CONSUMED_ELECTRICAL_ENERGY,DOMESTIC_HOT_WATER.EARNED_ENVIRONMENT_ENERGY,HEATING.EARNED_ENVIRONMENT_ENERGY,DOMESTIC_HOT_WATER.HEAT_GENERATED,HEATING.HEAT_GENERATED
2025-02-15T22:00,2025-02-15T23:00,0.0,296.69284824469645,0.0,653.2750612326723,0.0,892.0391934707565
2025-02-15T23:00,2025-02-16T00:00,656.922348972642,165.53257482394366,776.3894266540751,490.12243170561834,1404.275355954142,627.2310527162113
2025-02-16T00:00,2025-02-16T01:00,456.24842041221996,97.3501960245199,503.66791069007115,296.10159551986476,936.2926589136024,368.81517681036905
2025-02-16T01:00,2025-02-16T02:00,62.77987362197098,356.9449580247759,67.05789703085377,845.9024134947754,126.35810703719356,1141.0261077063963
2025-02-16T02:00,2025-02-16T03:00,0.0,332.99886339049505,0.0,740.3937336214556,0.0,1012.4614218285342
2025-02-16T03:00,2025-02-16T04:00,0.0,249.08524932870392,0.0,636.9584500229702,0.0,839.2686784850779
2025-02-16T04:00,2025-02-16T05:00,0.0,288.65743709578027,0.0,550.7342023883778,0.0,777.0057777922824
2025-02-16T05:00,2025-02-16T06:00,978.8780809859155,187.34205498027615,729.0827464788732,445.8281549504125,1660.4505863227319,603.0720823957552
2025-02-16T06:00,2025-02-16T07:00,742.2444175504752,318.6799142364046,274.9357840008803,846.6703169014085,992.8493149478726,1124.6018436605827
2025-02-16T07:00,2025-02-16T08:00,58.464668469551285,630.0470209074962,18.038787411971832,1418.9754889618778,74.9012706043956,1982.3840933098593
2025-02-16T08:00,2025-02-16T09:00,0.0,424.6162720900877,0.0,904.7355043091221,0.0,1271.2550605044964
2025-02-16T09:00,2025-02-16T10:00,0.0,821.4311361303736,0.0,1564.7005339991194,0.0,1806.181417216875
2025-02-16T10:00,2025-02-16T11:00,0.0,407.17214245875476,0.0,821.1031835572215,0.0,1149.9165048450227
2025-02-16T11:00,2025-02-16T12:00,0.0,690.9453873239437,0.0,1493.4097975352113,0.0,1927.1359419014084
2025-02-16T12:00,2025-02-16T13:00,0.0,425.16435299295773,0.0,914.929463028169,0.0,1147.7154929577466
2025-02-16T13:00,2025-02-16T14:00,0.0,488.3080529401061,0.0,1025.4607944945085,0.0,1443.5068466629118
2025-02-16T14:00,2025-02-16T15:00,0.0,591.1877559365472,0.0,1268.8721843532096,0.0,1665.5571418517443
2025-02-16T15:00,2025-02-16T16:00,0.0,444.2590251823086,0.0,952.7153165937564,0.0,1217.335981528971
2025-02-16T16:00,2025-02-16T17:00,0.0,513.2389222713003,0.0,1097.9315440225178,0.0,1542.2142870784867
2025-02-16T17:00,2025-02-16T18:00,0.0,592.3380407568686,0.0,1229.0666690056514,0.0,1633.0832921468655
2025-02-16T18:00,2025-02-16T19:00,0.0,462.627764084507,0.0,1000.1669542253521,0.0,1388.950801056338
2025-02-16T19:00,2025-02-16T20:00,0.0,685.6234932036601,0.0,1266.7064549363201,0.0,1711.3673458131216
2025-02-16T20:00,2025-02-16T21:00,0.0,468.25937602339894,0.0,964.517411974595,0.0,1351.733164343364
2025-02-16T21:00,2025-02-16T22:00,0.0,652.7290762051425,0.0,1175.8911971755624,0.0,1594.416464348334
2025-02-16T22:00,2025-02-16T23:00,0.0,306.4020278599606,0.0,608.0156822344322,0.0,840.4001919554804
2025-02-16T23:00,2025-02-17T00:00,0.0,576.5126840307129,0.0,993.9853215694561,0.0,1324.899610805861
2025-02-17T00:00,2025-02-17T01:00,0.0,491.2856922724712,0.0,901.7786260214144,0.0,1186.1733586925895
2025-02-17T01:00,2025-02-17T02:00,0.0,439.4934082493281,0.0,741.9199541942039,0.0,1089.570636791461
2025-02-17T02:00,2025-02-17T03:00,0.0,644.348220802344,0.0,1211.4853347229864,0.0,1614.2830501453375
2025-02-17T03:00,2025-02-17T04:00,0.0,480.79088012786417,0.0,912.3598445414596,0.0,1194.4069582645252
2025-02-17T04:00,2025-02-17T05:00,71.59983446041139,456.6097428617564,149.60429516897366,802.1797675847987,216.77540218195267,1156.55722041817
2025-02-17T05:00,2025-02-17T06:00,466.4744530615957,475.8105080185254,751.0975111553892,983.6632115176265,1194.3546843210052,1270.5545402790747
2025-02-17T06:00,2025-02-17T07:00,700.219657790493,463.47438297189456,751.4096452803788,1059.371587017172,1423.6314682483808,1479.061560583143
2025-02-17T07:00,2025-02-17T08:00,0.0,619.7203797459957,0.0,1106.129843967355,0.0,1648.4262053080702
2025-02-17T08:00,2025-02-17T09:00,0.0,584.3687170738774,0.0,1086.9334980320589,0.0,1598.1928868687107
2025-02-17T09:00,2025-02-17T10:00,0.0,566.0454796505279,0.0,1106.50593178822,0.0,1543.3008882878607
2025-02-17T10:00,2025-02-17T11:00,0.0,656.9016855620905,0.0,1292.6107948554245,0.0,1730.1274559859153
2025-02-17T11:00,2025-02-17T12:00,0.0,544.5555707320848,0.0,1150.4632995209918,0.0,1583.2111957990546
2025-02-17T12:00,2025-02-17T13:00,0.0,623.8053076744491,0.0,1272.9305438151591,0.0,1691.8350415610032
2025-02-17T13:00,2025-02-17T14:00,0.0,477.7555318604369,0.0,1038.9923542916963,0.0,1389.7649242448858
2025-02-17T14:00,2025-02-17T15:00,0.0,541.5211684973123,0.0,1195.6984389242261,0.0,1637.9028119500533
2025-02-17T15:00,2025-02-17T16:00,0.0,553.1624458816701,0.0,1220.3276237755774,0.0,1604.1795361149018
2025-02-17T16:00,2025-02-17T17:00,0.0,526.8622795389199,0.0,1110.9619726495066,0.0,1509.4051070476112
2025-02-17T17:00,2025-02-17T18:00,0.0,619.7715560498098,0.0,1300.5024911971832,0.0,1854.1076782440205
2025-02-17T18:00,2025-02-17T19:00,0.0,564.8546455346973,0.0,1126.8850792253522,0.0,1627.1237603133595
2025-02-17T19:00,2025-02-17T20:00,0.0,602.4637219752619,0.0,1161.5581482452872,0.0,1626.3629162683792
2025-02-17T20:00,2025-02-17T21:00,0.0,622.7958185142223,0.0,1198.1918731701844,0.0,1661.3817303387157
2025-02-17T21:00,2025-02-17T22:00,0.0,513.3880961027417,0.0,914.8813693643913,0.0,1360.2619670392805
2025-02-17T22:00,2025-02-17T23:00,0.0,492.9262621401486,0.0,910.8520259872846,0.0,1260.9193831628827
2025-02-17T23:00,2025-02-18T00:00,0.0,511.30694597813704,0.0,967.4703497860933,0.0,1252.2483577500507
2025-02-18T00:00,2025-02-18T01:00,0.0,540.6171209232714,0.0,1002.1160938758785,0.0,1393.5591672569935
2025-02-18T01:00,2025-02-18T02:00,0.0,588.2519108929839,0.0,1107.9454049147037,0.0,1541.001443661972
2025-02-18T02:00,2025-02-18T03:00,0.0,558.880124081094,0.0,978.6109379826792,0.0,1390.5415822145387
2025-02-18T03:00,2025-02-18T04:00,0.0,578.7093370032065,0.0,1012.7118199233124,0.0,1430.5860584859756
2025-02-18T04:00,2025-02-18T05:00,0.0,585.4245518103692,0.0,1003.6079505881443,0.0,1442.78445190373
2025-02-18T05:00,2025-02-18T06:00,625.1420657667652,470.95056954523,629.6653078992322,927.3642403955289,1227.727070862676,1351.415662012013
2025-02-18T06:00,2025-02-18T07:00,456.5884029832347,580.0010123239437,460.42355928826777,1221.7564550270063,898.7753080985916,1754.0327798893954
2025-02-18T07:00,2025-02-18T08:00,0.0,686.317969288556,0.0,1285.1774945586644,0.0,1899.4872991316668
2025-02-18T08:00,2025-02-18T09:00,0.0,645.6354950540812,0.0,1190.4985194894844,0.0,1759.589587936231
2025-02-18T09:00,2025-02-18T10:00,0.0,630.2610707602821,0.0,1188.0793540239356,0.0,1745.611935708504
2025-02-18T10:00,2025-02-18T11:00,0.0,536.012732657037,0.0,1053.386985373781,0.0,1451.2260858047694
2025-02-18T11:00,2025-02-18T12:00,0.0,563.7531117957747,0.0,1168.1236932269157,0.0,1628.7074782273526
2025-02-18T12:00,2025-02-18T13:00,0.0,512.1647535211267,0.0,1099.2459986744927,0.0,1552.1893527585632
2025-02-18T13:00,2025-02-18T14:00,0.0,416.7138245128332,0.0,887.6277152984082,0.0,1250.7705201569881
2025-02-18T14:00,2025-02-18T15:00,0.0,372.0957238763605,0.0,818.8689728226714,0.0,1141.946025181031
2025-02-18T15:00,2025-02-18T16:00,0.0,552.6935814712117,0.0,1227.5243844516478,0.0,1651.2451658839734
2025-02-18T16:00,2025-02-18T17:00,0.0,517.8726060653864,0.0,1124.3441022118907,0.0,1558.4985472499693
2025-02-18T17:00,2025-02-18T18:00,0.0,429.57176453320517,0.0,893.257759699221,0.0,1268.6734703090337
2025-02-18T18:00,2025-02-18T19:00,0.0,648.2453521126761,0.0,1304.1939436619718,0.0,1801.3679049295774
2025-02-18T19:00,2025-02-18T20:00,0.0,531.2984297470263,0.0,1084.5913260398777,0.0,1528.2931143429148
2025-02-18T20:00,2025-02-18T21:00,0.0,658.8999669022465,0.0,1268.5473502405719,0.0,1763.005644277377
2025-02-18T21:00,2025-02-18T22:00,0.0,530.7144044517836,0.0,1006.0853893627999,0.0,1354.4757942378133
2025-02-18T22:00,2025-02-18T23:00,0.0,380.57085496336003,0.0,702.8655085096377,0.0,997.7602944168958
2025-02-18T23:00,2025-02-19T00:00,0.0,551.214270817211,0.0,1077.7288912816148,0.0,1469.7829342921434
2025-02-19T00:00,2025-02-19T01:00,0.0,525.8145452039157,0.0,1052.5552284366952,0.0,1401.0670032274516
2025-02-19T01:00,2025-02-19T02:00,0.0,426.83753885783017,0.0,824.1797912163206,0.0,1118.3360534227613
2025-02-19T02:00,2025-02-19T03:00,0.0,561.6820062116992,0.0,1058.5508134439083,0.0,1481.8489346193826
2025-02-19T03:00,2025-02-19T04:00,0.0,563.9734773923645,0.0,1109.7468182549717,0.0,1478.3843596239853
2025-02-19T04:00,2025-02-19T05:00,0.0,407.8491349403125,0.0,810.9233165263772,0.0,1146.3492218101508
2025-02-19T05:00,2025-02-19T06:00,793.5634515224359,341.06131921211687,1063.0750271863553,666.2993419491307,1821.0755428465764,849.8781397705761
2025-02-19T06:00,2025-02-19T07:00,406.5277087896431,657.4767353653478,362.1460473074827,1479.063193262137,753.4185944773673,2066.7010476319456
2025-02-19T07:00,2025-02-19T08:00,25.176385068221833,639.4781512076543,19.945891835387325,1198.8889302086102,44.35189260563381,1762.6159495341522
2025-02-19T08:00,2025-02-19T09:00,0.0,626.611445430801,0.0,1145.5252922853163,0.0,1697.326166016996
2025-02-19T09:00,2025-02-19T10:00,0.0,499.8171495496371,0.0,1016.3657040715261,0.0,1456.624656000405
2025-02-19T10:00,2025-02-19T11:00,0.0,653.0682604279523,0.0,1375.0387714774843,0.0,1834.9211971830987
2025-02-19T11:00,2025-02-19T12:00,0.0,541.2981348185265,0.0,1207.7050049309664,0.0,1577.7569102112675
2025-02-19T12:00,2025-02-19T13:00,0.0,442.88328142843545,0.0,1002.3757583210412,0.0,1389.106005419482
2025-02-19T13:00,2025-02-19T14:00,0.0,543.3940720349261,0.0,1081.189006338506,0.0,1562.94082399386
2025-02-19T14:00,2025-02-19T15:00,0.0,521.2022786215207,0.0,1205.4599499268456,0.0,1669.7272224858268
2025-02-19T15:00,2025-02-19T16:00,0.0,381.74039823867474,0.0,851.2080133083739,0.0,1173.7003623974779
2025-02-19T16:00,2025-02-19T17:00,0.0,353.8005406148295,0.0,779.5798097617347,0.0,1085.7537479331602
2025-02-19T17:00,2025-02-19T18:00,0.0,563.9135398687218,0.0,1319.7434621650116,0.0,1820.4890241505418
2025-02-19T18:00,2025-02-19T19:00,0.0,456.6305897069265,0.0,1087.8132985681546,0.0,1494.3833667663544
2025-02-19T19:00,2025-02-19T20:00,0.0,350.06175598822813,0.0,830.2696135253683,0.0,1127.7410644226009
2025-02-19T20:00,2025-02-19T21:00,0.0,350.3640353770027,0.0,883.4887602241711,0.0,1187.5756620630548
2025-02-19T21:00,2025-02-19T22:00,0.0,376.4468223840082,0.0,811.0973425612849,0.0,1125.6510460693153
2025-02-19T22:00,2025-02-19T23:00,0.0,255.0743087779636,0.0,577.124771156525,0.0,775.6371399005471
2025-02-19T23:00,2025-02-20T00:00,0.0,278.3282482394366,0.0,749.786426056338,0.0,978.7198063380281
2025-02-20T00:00,2025-02-20T01:00,0.0,147.35122689601423,0.0,435.84212815473524,0.0,549.3621261963501
2025-02-20T01:00,2025-02-20T02:00,0.0,189.82645921855936,0.0,388.66708150702345,0.0,529.3969612482725
2025-02-20T02:00,2025-02-20T03:00,0.0,257.9402213480987,0.0,722.625085687852,0.0,929.8691077869245
2025-02-20T03:00,2025-02-20T04:00,0.0,187.68849499859112,0.0,505.68941955480415,0.0,649.0012679628064
2025-02-20T04:00,2025-02-20T05:00,59.67787553492181,99.22105698788391,199.2318478796844,259.9998415046492,255.25675256234152,328.6337348548887
2025-02-20T05:00,2025-02-20T06:00,424.08560873004296,194.854448638329,1080.8985438456675,626.402586996337,1484.8881138392858,788.0375281769512
2025-02-20T06:00,2025-02-20T07:00,690.3127376760563,131.2104851514749,1319.4340206866198,482.56073622779104,1984.161774223373,593.8152491868875
2025-02-20T07:00,2025-02-20T08:00,0.0,288.9409628697273,0.0,902.0258874391734,0.0,1152.3496835410385
2025-02-20T08:00,2025-02-20T09:00,0.0,280.4969560166807,0.0,884.6701546166521,0.0,1126.800990837925
2025-02-20T09:00,2025-02-20T10:00,0.0,206.55413201844203,0.0,692.2077785996055,0.0,864.1529644087404
2025-02-20T10:00,2025-02-20T11:00,0.0,122.98342883160909,0.0,420.2073631383113,0.0,513.2815961676961
2025-02-20T11:00,2025-02-20T12:00,0.0,107.7551639551591,0.0,205.5175743071962,0.0,284.06206409243873
2025-02-20T12:00,2025-02-20T13:00,14.690875880281691,212.48697284049464,91.70203180017606,713.9343442757134,104.86525638204225,891.5024324646101
2025-02-20T13:00,2025-02-20T14:00,105.99875027508803,240.91454634984464,663.4035618397887,867.3134627637621,760.6389178036972,1076.5529352446038
2025-02-20T14:00,2025-02-20T15:00,0.0,168.10084266694844,0.0,624.7798059312482,0.0,759.2717314736547
2025-02-20T15:00,2025-02-20T16:00,0.0,140.48966061835233,0.0,306.67192650392195,0.0,415.4677631793504
2025-02-20T16:00,2025-02-20T17:00,0.0,236.63789973525965,0.0,732.9566805101506,0.0,933.2040727775446
2025-02-20T17:00,2025-02-20T18:00,0.0,242.5064533807755,0.0,745.0848883818696,0.0,951.5337829286883
2025-02-20T18:00,2025-02-20T19:00,0.0,162.75361963943422,0.0,498.63132042253517,0.0,629.1466920744404
2025-02-20T19:00,2025-02-20T20:00,0.0,208.90300943853455,0.0,488.2432263601332,0.0,661.9722496919981
2025-02-20T20:00,2025-02-20T21:00,0.0,330.9215900332964,0.0,926.1203651891626,0.0,1216.74975541666
2025-02-20T21:00,2025-02-20T22:00,0.0,266.2453898277018,0.0,734.9005363496099,0.0,964.3662762671495
2025-02-20T22:00,2025-02-20T23:00,0.0,103.273997940974,0.0,269.44533481407933,0.0,344.0644293277502
2025-02-20T23:00,2025-02-21T00:00,0.0,171.9875759469419,0.0,382.90728024476147,0.0,520.8708034667975
2025-02-21T00:00,2025-02-21T01:00,0.0,199.95541449882728,0.0,566.9924113864647,0.0,732.8894406875177
2025-02-21T01:00,2025-02-21T02:00,0.0,119.09698594674558,0.0,339.07473055790365,0.0,428.45212419487336
2025-02-21T02:00,2025-02-21T03:00,0.0,177.56278441358208,0.0,423.9794777739415,0.0,567.2738901753718
2025-02-21T03:00,2025-02-21T04:00,0.0,173.07473480367563,0.0,492.21209252204295,0.0,632.8370247608528
2025-02-21T04:00,2025-02-21T05:00,37.73873485062007,95.60353437594551,170.36549200253663,260.954233621827,205.51911386382858,329.3051459560817
2025-02-21T05:00,2025-02-21T06:00,593.2651787137578,129.83467246939728,1566.1595447738496,419.5888988420845,2131.3529594754923,528.3894523749548
2025-02-21T06:00,2025-02-21T07:00,923.3784904748696,135.4480006468793,2203.971107618343,516.598743124427,3090.170895410679,636.0204595174598
2025-02-21T07:00,2025-02-21T08:00,0.0,197.77587147887323,0.0,651.2856866197183,0.0,815.4382922535212
2025-02-21T08:00,2025-02-21T09:00,0.0,126.66037411971831,0.0,385.41736041991595,0.0,482.04665589692
2025-02-21T09:00,2025-02-21T10:00,0.0,192.1073063417466,0.0,528.0428727171492,0.0,685.4335731151417
2025-02-21T10:00,2025-02-21T11:00,0.0,172.19433702184688,0.0,564.7140785442996,0.0,704.2813764390432
2025-02-21T11:00,2025-02-21T12:00,0.0,107.97985272240855,0.0,317.82711281687705,0.0,396.46530125857043
2025-02-21T12:00,2025-02-21T13:00,0.0,163.6577697695046,0.0,450.5282243113513,0.0,581.2517085054707
2025-02-21T13:00,2025-02-21T14:00,0.0,121.85780924452038,0.0,353.8346478873239,0.0,445.750985915493
2025-02-21T14:00,2025-02-21T15:00,0.0,107.17216874843737,0.0,292.0957042253521,0.0,369.83859154929576
2025-02-21T15:00,2025-02-21T16:00,0.0,198.55235359708234,0.0,617.439042518275,0.0,781.4220392589273
2025-02-21T16:00,2025-02-21T17:00,0.0,138.67352992984016,0.0,444.39568339356583,0.0,552.7020605014006
2025-02-21T17:00,2025-02-21T18:00,0.0,125.3034400936415,0.0,357.5609242439079,0.0,452.3934954127478
2025-02-21T18:00,2025-02-21T19:00,0.0,198.5356130247957,0.0,562.9280871372217,0.0,726.0712700760778
2025-02-21T19:00,2025-02-21T20:00,98.3741904159331,164.58201351104654,565.7424493838029,557.940514050774,655.835207760989,693.5588891336183
2025-02-21T20:00,2025-02-21T21:00,85.0887637544014,157.26536398866574,489.8936982834507,502.6300334154831,568.5515109890109,630.7604049295775
2025-02-21T21:00,2025-02-21T22:00,0.0,154.37505545775088,0.0,367.12135145031556,0.0,489.2657252073409
2025-02-21T22:00,2025-02-21T23:00,0.0,108.68277509037857,0.0,273.105771455085,0.0,352.285469389984
2025-02-21T23:00,2025-02-22T00:00,0.0,124.33693938362417,0.0,278.4506336738015,0.0,372.26217844086796
2025-02-22T00:00,2025-02-22T01:00,0.0,168.0444105898834,0.0,382.7881432682114,0.0,517.6522264790627
2025-02-22T01:00,2025-02-22T02:00,0.0,187.5146678925913,0.0,479.22557203755713,0.0,632.7334983730083
2025-02-22T02:00,2025-02-22T03:00,0.0,157.9055046142238,0.0,393.9629561143985,0.0,519.6747147083686
2025-02-22T03:00,2025-02-22T04:00,0.0,142.62286971830986,0.0,330.32732297631946,0.0,440.6466962524655
2025-02-22T04:00,2025-02-22T05:00,54.64296049735916,250.67822183098593,166.5237147887324,645.5118397887323,217.3763919454225,859.1356369975276
2025-02-22T05:00,2025-02-22T06:00,626.6547319285371,158.57760563380282,1504.9026769301745,403.9565669014085,2100.2129441536754,540.3132042253521
2025-02-22T06:00,2025-02-22T07:00,1037.3474221502834,138.6686029100902,2218.5205371177126,385.89460611612174,3211.9896938629813,508.8904355793628
2025-02-22T07:00,2025-02-22T08:00,209.61523657694477,353.07748503258296,238.85041088289177,953.9947817396123,440.5350637683202,1265.0131816367543
2025-02-22T08:00,2025-02-22T09:00,0.0,325.97875740017025,0.0,786.1818445386323,0.0,1068.7059602486715
2025-02-22T09:00,2025-02-22T10:00,0.0,336.273173415493,0.0,789.4215492957746,0.0,1083.540088028169
2025-02-22T10:00,2025-02-22T11:00,65.14838686954072,335.32207791869564,234.0488198700338,893.5471619509959,294.67402129120876,1190.0000669103379
2025-02-22T11:00,2025-02-22T12:00,83.78619857706397,236.25167555681816,301.35105949739363,685.9992854542182,379.5994162087912,888.8889060911649
2025-02-22T12:00,2025-02-22T13:00,0.0,151.14394831194437,0.0,365.62281079440123,0.0,484.7504145782648
2025-02-22T13:00,2025-02-22T14:00,0.0,206.82637079806915,0.0,478.3150631679025,0.0,650.048239793893
2025-02-22T14:00,2025-02-22T15:00,0.0,222.73117077464786,0.0,610.0596710961033,0.0,797.6945224304407
2025-02-22T15:00,2025-02-22T16:00,0.0,133.3050764647054,0.0,324.9237531996714,0.0,427.75153390758754
2025-02-22T16:00,2025-02-22T17:00,0.0,183.85521449704143,0.0,452.8261958263387,0.0,602.7818882228281
2025-02-22T17:00,2025-02-22T18:00,0.0,302.38050807423195,0.0,791.7128507036861,0.0,1054.579176603188
2025-02-22T18:00,2025-02-22T19:00,0.0,268.55941893794426,0.0,659.7709602958589,0.0,891.1608061659351
2025-02-22T19:00,2025-02-22T20:00,0.0,228.4664504203916,0.0,583.3837318781593,0.0,776.8437730158794
2025-02-22T20:00,2025-02-22T21:00,0.0,286.3312782712051,0.0,679.4279781053183,0.0,926.1188732394365
2025-02-22T21:00,2025-02-22T22:00,0.0,343.69351046118925,0.0,788.6756662608789,0.0,1087.9158801229469
2025-02-22T22:00,2025-02-22T23:00,0.0,195.55078345070424,0.0,475.69796447322994,0.0,636.8487778247394
2025-02-22T23:00,2025-02-23T00:00,0.0,185.73327958599245,0.0,413.0270739904443,0.0,561.557745303134
2025-02-23T00:00,2025-02-23T01:00,0.0,294.25241172045673,0.0,687.7629917146653,0.0,936.5186070098869
2025-02-23T01:00,2025-02-23T02:00,0.0,322.04444579022214,0.0,769.6861373082768,0.0,1045.883001393366
2025-02-23T02:00,2025-02-23T03:00,0.0,229.26990490526987,0.0,567.2133035689483,0.0,756.8565178348196
2025-02-23T03:00,2025-02-23T04:00,0.0,173.00084507042254,0.0,362.1268813621373,0.0,498.5786313045929
2025-02-23T04:00,2025-02-23T05:00,0.0,272.55064700704224,0.0,630.0097735674402,0.0,859.7314353676298
2025-02-23T05:00,2025-02-23T06:00,740.5560108508166,101.11765129888029,1745.060889538158,237.43869718309858,2449.780804482892,321.55161971830984
2025-02-23T06:00,2025-02-23T07:00,694.453084630961,199.98753644079054,1195.624557148355,632.0429643461105,1861.3861769940781,808.2845969560316
2025-02-23T07:00,2025-02-23T08:00,150.0286627149098,382.70662140543374,181.40799008684468,1021.8703983299458,326.3534980094419,1363.328428692221
2025-02-23T08:00,2025-02-23T09:00,0.0,377.3695202464789,0.0,957.6606250000001,0.0,1293.1193309859154
2025-02-23T09:00,2025-02-23T10:00,0.0,290.25274207746475,0.0,711.7262676056339,0.0,963.8857746478873
2025-02-23T10:00,2025-02-23T11:00,0.0,267.6730924650467,0.0,737.814366834637,0.0,968.4638680306692
2025-02-23T11:00,2025-02-23T12:00,0.0,262.34568512339297,0.0,611.9626412909257,0.0,836.4275660327369
2025-02-23T12:00,2025-02-23T13:00,0.0,311.4411032435506,0.0,787.13908038691,0.0,1058.8866293935812
2025-02-23T13:00,2025-02-23T14:00,0.0,314.1251454524422,0.0,822.5009623503421,0.0,1096.752896295473
2025-02-23T14:00,2025-02-23T15:00,0.0,282.0347448423281,0.0,737.1461179577466,0.0,980.9267077464789
2025-02-23T15:00,2025-02-23T16:00,0.0,217.71243702600214,0.0,561.9974659148182,0.0,745.6773248663578
2025-02-23T16:00,2025-02-23T17:00,0.0,129.33949519230768,0.0,315.2747523950409,0.0,413.6509404057481
2025-02-23T17:00,2025-02-23T18:00,0.0,258.22909649939334,0.0,708.0908488175676,0.0,929.119203927948
2025-02-23T18:00,2025-02-23T19:00,0.0,282.80546056114594,0.0,789.0778297520412,0.0,1033.504855377165
2025-02-23T19:00,2025-02-23T20:00,0.0,274.0747317987854,0.0,778.7565126058889,0.0,1014.8037443222092
2025-02-23T20:00,2025-02-23T21:00,0.0,194.60496698509598,0.0,548.7708723891674,0.0,710.1522279733629
2025-02-23T21:00,2025-02-23T22:00,0.0,146.8953733942114,0.0,337.74668240210497,0.0,453.1676158876335
2025-02-23T22:00,2025-02-23T23:00,0.0,154.16144878888716,0.0,461.7119091471908,0.0,583.5607819996903
2025-02-23T23:00,2025-02-24T00:00,0.0,52.65625473730867,0.0,102.72335170166309,0.0,130.030656882013
2025-02-24T00:00,2025-02-24T01:00,0.0,186.01429401709768,0.0,477.0000344349187,0.0,627.928887177723
2025-02-24T01:00,2025-02-24T02:00,0.0,219.18505101552972,0.0,584.6764496075518,0.0,767.7448656083316
2025-02-24T02:00,2025-02-24T03:00,0.0,40.72665890932379,0.0,55.32373576270245,0.0,70.29422716774017
2025-02-24T03:00,2025-02-24T04:00,0.0,217.89139312700664,0.0,562.4477402556364,0.0,744.585726732188
2025-02-24T04:00,2025-02-24T05:00,14.730358745775838,238.99714852809157,48.12515730604055,639.4908424908425,61.28155801182765,841.7951007326006
2025-02-24T05:00,2025-02-24T06:00,533.3850237100091,18.939442150001334,1694.1318272627304,23.69748802142052,2198.0204056632847,28.94412344983089
2025-02-24T06:00,2025-02-24T07:00,905.7995327473225,159.34052295381647,1513.7251433466038,585.6083394433683,2386.4428507257608,725.2170354454802
2025-02-24T07:00,2025-02-24T08:00,0.0,348.3158582746479,0.0,934.6902376760563,0.0,1241.3936795774648
2025-02-24T08:00,2025-02-24T09:00,0.0,335.7603653169014,0.0,905.887411971831,0.0,1200.9715839220057
2025-02-24T09:00,2025-02-24T10:00,0.0,252.39111355633804,0.0,668.1122711267606,0.0,884.691320834044
2025-02-24T10:00,2025-02-24T11:00,0.0,189.276650528169,0.0,570.96875,0.0,726.17463028169
2025-02-24T11:00,2025-02-24T12:00,0.0,174.6671456239552,0.0,344.5362178934191,0.0,485.8585573208067
2025-02-24T12:00,2025-02-24T13:00,0.0,284.98408593452785,0.0,759.5174764447003,0.0,1005.8324918002518
2025-02-24T13:00,2025-02-24T14:00,0.0,279.5827033006719,0.0,732.3143250280777,0.0,973.473838028169
2025-02-24T14:00,2025-02-24T15:00,0.0,199.92977891758838,0.0,489.2212852807178,0.0,655.3159226116065
2025-02-24T15:00,2025-02-24T16:00,0.0,70.22677037818627,0.0,128.9594365502681,0.0,171.42180626163292
2025-02-24T16:00,2025-02-24T17:00,0.0,259.59879828534713,0.0,654.6304886096359,0.0,876.7247976120593
2025-02-24T17:00,2025-02-24T18:00,0.0,299.080992322732,0.0,727.7216968134959,0.0,987.630487015662
2025-02-24T18:00,2025-02-24T19:00,0.0,267.65392463217484,0.0,630.9942555615542,0.0,861.4847547815076
2025-02-24T19:00,2025-02-24T20:00,0.0,228.13927805491727,0.0,578.7646038732395,0.0,771.2998297543639
2025-02-24T20:00,2025-02-24T21:00,0.0,266.7637846903909,0.0,537.4735829349867,0.0,765.1201880277872
2025-02-24T21:00,2025-02-24T22:00,0.0,339.2963297462289,0.0,778.4959681213514,0.0,1072.39606863568
2025-02-24T22:00,2025-02-24T23:00,0.0,239.64859330143304,0.0,503.56976151332094,0.0,702.5970953232774
2025-02-24T23:00,2025-02-25T00:00,0.0,252.6763282353267,0.0,593.2898784919205,0.0,805.1676465070734
2025-02-25T00:00,2025-02-25T01:00,0.0,169.71091106052725,0.0,397.1239515440543,0.0,530.4644393850881
2025-02-25T01:00,2025-02-25T02:00,0.0,209.671087288028,0.0,420.4785573202529,0.0,589.9654304029305
2025-02-25T02:00,2025-02-25T03:00,0.0,318.10671139757676,0.0,742.1132009016624,0.0,1012.7260672020287
2025-02-25T03:00,2025-02-25T04:00,0.0,317.88349972988823,0.0,710.5335129613976,0.0,981.1292403235984
2025-02-25T04:00,2025-02-25T05:00,54.19945415903971,244.62063372844784,124.88547460222472,542.488228554908,175.97338227787947,745.9575257416082
2025-02-25T05:00,2025-02-25T06:00,481.0524686892199,234.53324958907285,699.1863065949286,602.6116263809288,1159.4198265719042,801.8665238558012
2025-02-25T06:00,2025-02-25T07:00,643.550569451951,355.26458976094443,838.9868018989458,828.1611271692798,1456.9245900164995,1141.8067750974994
2025-02-25T07:00,2025-02-25T08:00,20.818853021978022,510.56346390845073,79.92313745949563,1007.774407872283,98.8906910397295,1457.1356163509658
2025-02-25T08:00,2025-02-25T09:00,0.0,545.9217316175158,0.0,1156.317946445934,0.0,1643.3337940463293
2025-02-25T09:00,2025-02-25T10:00,0.0,386.84710041561004,0.0,853.565627497728,0.0,1194.6121391167517
